Invoice_ID,Customer_ID,Product_Name,Quantity,Transaction_Date
INV28074,10133,Champagne,3,2013-09-05
INV28074,10133,Bò bít tết,2,2013-09-05
INV28074,10133,Cá ngừ,1,2013-09-05
INV28075,10133,Bò bít tết,2,2013-09-10
INV28076,10133,Champagne,2,2013-05-27
INV28076,10133,Bò bít tết,2,2013-05-27
INV28077,10133,Vang trắng Chablis,1,2013-08-20
INV28077,10133,Bò bít tết,1,2013-08-20
INV28078,10133,Vang đỏ Bordeaux,1,2013-09-23
INV28078,10133,Bò bít tết,2,2013-09-23
INV28079,10133,Thịt lợn Iberico,2,2013-07-11
INV28080,10133,Vang hồng,3,2013-10-03
INV28080,10133,Bò bít tết,1,2013-10-03
INV28081,10133,Vang hồng,1,2013-12-01
INV28081,10133,Bò bít tết,2,2013-12-01
INV28082,10133,Vang đỏ Bordeaux,3,2013-02-15
INV28082,10133,Bò bít tết,1,2013-02-15
INV28083,10133,Cá hồi Na Uy,2,2013-04-05
INV28084,10133,Thịt lợn Iberico,1,2013-08-21
INV28085,10133,Bò bít tết,2,2013-02-25
INV28087,10133,Vang trắng Chablis,1,2013-02-23
INV28087,10133,Bò bít tết,2,2013-02-23
INV28087,10133,Cá hồi Na Uy,1,2013-02-23
INV28089,10133,Vang hồng,3,2013-11-08
INV28089,10133,Bò bít tết,1,2013-11-08
INV28091,10133,Champagne,2,2013-09-09
INV28091,10133,Bò bít tết,1,2013-09-09
INV28092,10133,Vang hồng,3,2013-02-25
INV28092,10133,Bò bít tết,1,2013-02-25
INV28093,10133,Vang hồng,3,2013-11-10
INV28093,10133,Bò bít tết,2,2013-11-10
INV28094,10133,Gà thả vườn,1,2013-07-27
INV28095,10133,Vang hồng,3,2013-04-23
INV28095,10133,Bò bít tết,2,2013-04-23
INV28097,10133,Champagne,3,2013-11-06
INV28097,10133,Bò bít tết,2,2013-11-06
INV28099,2525,Vang hồng,2,2013-12-04
INV28099,2525,Bò bít tết,1,2013-12-04
INV28100,2525,Vang trắng Chablis,1,2013-01-11
INV28101,2525,Vang hồng,1,2013-05-05
INV28101,2525,Bò bít tết,2,2013-05-05
INV28102,2525,Champagne,2,2013-02-13
INV28102,2525,Bò bít tết,1,2013-02-13
INV28103,2525,Champagne,2,2013-04-15
INV28103,2525,Bò bít tết,1,2013-04-15
INV28104,2525,Thịt lợn Iberico,1,2013-12-11
INV28104,2525,Cá ngừ,1,2013-12-11
INV28105,2525,Vang đỏ Bordeaux,1,2013-05-03
INV28105,2525,Bò bít tết,2,2013-05-03
INV28107,2525,Gà thả vườn,1,2013-04-09
INV28108,2525,Vang hồng,1,2013-08-24
INV28108,2525,Bò bít tết,1,2013-08-24
INV28108,2525,Mực ống,1,2013-08-24
INV28109,2525,Gà thả vườn,1,2013-07-16
INV28110,2525,Vang trắng Chablis,2,2013-11-30
INV28110,2525,Bò bít tết,1,2013-11-30
INV28111,2525,Vang đỏ Bordeaux,1,2013-10-23
INV28111,2525,Bò bít tết,1,2013-10-23
INV28112,2525,Vang đỏ Bordeaux,2,2013-11-07
INV28112,2525,Bò bít tết,2,2013-11-07
INV28114,8233,Vang đỏ Bordeaux,1,2013-08-20
INV28114,8233,Bò bít tết,1,2013-08-20
INV28115,8233,Vang đỏ Bordeaux,3,2013-11-02
INV28116,8233,Vang hồng,2,2013-05-10
INV28117,8233,Vang đỏ Bordeaux,2,2013-12-30
INV28117,8233,Bò bít tết,2,2013-12-30
INV28118,8233,Vang hồng,3,2013-02-28
INV28118,8233,Bò bít tết,2,2013-02-28
INV28119,8233,Champagne,2,2013-09-13
INV28119,8233,Bò bít tết,1,2013-09-13
INV28120,8233,Champagne,1,2013-06-11
INV28121,8233,Vang trắng Chablis,3,2013-09-23
INV28121,8233,Bò bít tết,1,2013-09-23
INV28122,8233,Vang hồng,2,2013-01-17
INV28123,8233,Vang hồng,2,2013-05-12
INV28123,8233,Bò bít tết,2,2013-05-12
INV28124,8233,Vang hồng,3,2013-03-11
INV28125,8233,Vang trắng Chablis,1,2013-07-17
INV28126,8233,Vang hồng,2,2013-06-26
INV28126,8233,Bò bít tết,1,2013-06-26
INV28127,8233,Vang đỏ Bordeaux,1,2013-02-06
INV28127,8233,Bò bít tết,2,2013-02-06
INV28128,8233,Champagne,3,2013-10-26
INV28128,8233,Bò bít tết,1,2013-10-26
INV28129,8233,Vang hồng,3,2013-11-30
INV28129,8233,Bò bít tết,2,2013-11-30
INV28130,8233,Champagne,3,2013-10-02
INV28130,8233,Bò bít tết,2,2013-10-02
INV28132,9483,Gà thả vườn,1,2013-11-08
INV28132,9483,Cá hồi Na Uy,1,2013-11-08
INV28133,9483,Vang trắng Chablis,2,2013-07-08
INV28133,9483,Bò bít tết,2,2013-07-08
INV28133,9483,Mực ống,1,2013-07-08
INV28134,9483,Vang đỏ Bordeaux,2,2013-10-11
INV28135,9483,Gà thả vườn,1,2013-01-19
INV28136,9483,Thịt lợn Iberico,2,2013-11-30
INV28139,9483,Bò bít tết,2,2013-11-01
INV28140,9483,Vang đỏ Bordeaux,1,2013-07-21
INV28141,9483,Cá hồi Na Uy,2,2013-11-07
INV28142,9483,Vang hồng,3,2013-11-18
INV28142,9483,Bò bít tết,2,2013-11-18
INV28143,9483,Champagne,3,2013-10-03
INV28143,9483,Bò bít tết,2,2013-10-03
INV28144,9483,Vang đỏ Bordeaux,3,2013-07-31
INV28144,9483,Bò bít tết,1,2013-07-31
INV28145,9483,Vang trắng Chablis,3,2013-11-05
INV28145,9483,Gà thả vườn,2,2013-11-05
INV28145,9483,Mực ống,1,2013-11-05
INV28146,9483,Vang hồng,2,2013-09-26
INV28146,9483,Bò bít tết,2,2013-09-26
INV28149,2945,Vang trắng Chablis,1,2013-09-18
INV28150,2945,Vang hồng,1,2013-07-03
INV28151,2945,Vang hồng,3,2013-11-17
INV28152,2945,Vang trắng Chablis,1,2013-09-08
INV28152,2945,Bò bít tết,1,2013-09-08
INV28153,10403,Bò bít tết,2,2013-05-20
INV28154,10403,Champagne,3,2013-11-21
INV28154,10403,Bò bít tết,2,2013-11-21
INV28156,10403,Mực ống,1,2013-06-20
INV28158,10403,Bò bít tết,2,2013-03-14
INV28159,5074,Vang đỏ Bordeaux,3,2013-01-14
INV28159,5074,Bò bít tết,1,2013-01-14
INV28160,5074,Vang đỏ Bordeaux,3,2013-10-15
INV28161,5074,Vang đỏ Bordeaux,2,2013-08-07
INV28162,5074,Champagne,3,2013-07-05
INV28164,10524,Vang hồng,3,2013-12-19
INV28164,10524,Bò bít tết,2,2013-12-19
INV28165,10524,Vang hồng,3,2013-11-21
INV28165,10524,Bò bít tết,2,2013-11-21
INV28166,10524,Vang hồng,2,2013-11-23
INV28166,10524,Bò bít tết,1,2013-11-23
INV28167,10524,Mực ống,2,2013-01-11
INV28168,10524,Vang hồng,2,2013-01-04
INV28168,10524,Bò bít tết,2,2013-01-04
INV28169,10524,Cá hồi Na Uy,1,2013-02-04
INV28170,10524,Champagne,2,2013-04-21
INV28170,10524,Bò bít tết,2,2013-04-21
INV28171,10524,Vang trắng Chablis,3,2013-07-02
INV28173,10524,Vang hồng,1,2013-09-20
INV28173,10524,Bò bít tết,2,2013-09-20
INV28174,10524,Vang hồng,1,2013-07-02
INV28175,10524,Champagne,1,2013-11-05
INV28175,10524,Bò bít tết,1,2013-11-05
INV28176,10524,Vang trắng Chablis,1,2013-04-26
INV28176,10524,Bò bít tết,2,2013-04-26
INV28176,10524,Cá ngừ,1,2013-04-26
INV28177,10524,Vang trắng Chablis,1,2013-11-27
INV28177,10524,Bò bít tết,1,2013-11-27
INV28177,10524,Cá hồi Na Uy,1,2013-11-27
INV28178,10524,Vang đỏ Bordeaux,1,2013-09-20
INV28178,10524,Bò bít tết,2,2013-09-20
INV28179,10524,Vang hồng,3,2013-10-01
INV28179,10524,Bò bít tết,1,2013-10-01
INV28179,10524,Mực ống,1,2013-10-01
INV28181,4690,Champagne,2,2013-07-30
INV28181,4690,Bò bít tết,2,2013-07-30
INV28182,4690,Vang đỏ Bordeaux,1,2013-08-15
INV28182,4690,Bò bít tết,2,2013-08-15
INV28184,4690,Champagne,3,2013-10-14
INV28184,4690,Bò bít tết,1,2013-10-14
INV28185,4690,Vang trắng Chablis,2,2013-03-02
INV28186,4690,Vang đỏ Bordeaux,1,2013-08-23
INV28186,4690,Bò bít tết,2,2013-08-23
INV28187,4690,Champagne,3,2013-02-09
INV28187,4690,Bò bít tết,1,2013-02-09
INV28188,4690,Cá hồi Na Uy,2,2013-12-20
INV28190,4690,Vang đỏ Bordeaux,2,2013-04-02
INV28190,4690,Bò bít tết,1,2013-04-02
INV28191,4690,Champagne,3,2013-09-30
INV28191,4690,Bò bít tết,2,2013-09-30
INV28192,4690,Vang hồng,1,2013-11-06
INV28192,4690,Bò bít tết,2,2013-11-06
INV28193,4690,Vang hồng,3,2013-07-11
INV28193,4690,Bò bít tết,1,2013-07-11
INV28193,4690,Mực ống,2,2013-07-11
INV28194,4690,Vang trắng Chablis,1,2013-01-06
INV28194,4690,Bò bít tết,2,2013-01-06
INV28195,4690,Vang hồng,2,2013-08-20
INV28196,4690,Vang đỏ Bordeaux,1,2013-01-30
INV28196,4690,Bò bít tết,1,2013-01-30
INV28197,4690,Vang hồng,2,2013-05-16
INV28197,4690,Bò bít tết,1,2013-05-16
INV28198,7521,Vang trắng Chablis,2,2013-09-26
INV28200,7521,Champagne,3,2013-09-25
INV28200,7521,Bò bít tết,2,2013-09-25
INV28201,7521,Vang hồng,1,2013-07-14
INV28201,7521,Bò bít tết,1,2013-07-14
INV28203,7521,Vang trắng Chablis,3,2013-08-22
INV28203,7521,Bò bít tết,2,2013-08-22
INV28205,7521,Champagne,3,2013-05-27
INV28205,7521,Bò bít tết,2,2013-05-27
INV28208,7521,Vang trắng Chablis,2,2013-10-10
INV28208,7521,Cá ngừ,1,2013-10-10
INV28209,7521,Vang hồng,2,2013-04-02
INV28209,7521,Bò bít tết,1,2013-04-02
INV28210,7521,Vang đỏ Bordeaux,3,2013-10-29
INV28210,7521,Bò bít tết,2,2013-10-29
INV28211,7521,Vang trắng Chablis,2,2013-01-31
INV28211,7521,Bò bít tết,2,2013-01-31
INV28212,7521,Champagne,3,2013-08-13
INV28212,7521,Bò bít tết,1,2013-08-13
INV28213,7521,Champagne,3,2013-07-18
INV28213,7521,Bò bít tết,1,2013-07-18
INV28214,7521,Vang trắng Chablis,3,2013-12-21
INV28214,7521,Bò bít tết,1,2013-12-21
INV28215,7521,Champagne,2,2013-09-29
INV28215,7521,Bò bít tết,1,2013-09-29
INV28215,7521,Cá hồi Na Uy,1,2013-09-29
INV28216,7521,Champagne,2,2013-11-04
INV28216,7521,Bò bít tết,1,2013-11-04
INV28217,7196,Vang hồng,3,2013-07-19
INV28217,7196,Bò bít tết,1,2013-07-19
INV28219,7196,Champagne,2,2013-01-16
INV28219,7196,Bò bít tết,2,2013-01-16
INV28220,4406,Vang đỏ Bordeaux,3,2013-02-21
INV28220,4406,Bò bít tết,1,2013-02-21
INV28221,4406,Champagne,2,2013-10-01
INV28221,4406,Bò bít tết,2,2013-10-01
INV28222,4406,Champagne,2,2013-04-03
INV28222,4406,Bò bít tết,2,2013-04-03
INV28223,4406,Champagne,3,2013-06-18
INV28223,4406,Bò bít tết,1,2013-06-18
INV28223,4406,Mực ống,2,2013-06-18
INV28225,4406,Gà thả vườn,2,2013-09-04
INV28226,4406,Champagne,1,2013-08-23
INV28226,4406,Bò bít tết,2,2013-08-23
INV28226,4406,Mực ống,2,2013-08-23
INV28227,4406,Vang đỏ Bordeaux,3,2013-11-30
INV28227,4406,Bò bít tết,1,2013-11-30
INV28228,4406,Vang trắng Chablis,2,2013-09-09
INV28229,4406,Champagne,3,2013-03-22
INV28230,4406,Bò bít tết,2,2013-08-13
INV28233,4406,Vang đỏ Bordeaux,2,2013-05-07
INV28233,4406,Bò bít tết,1,2013-05-07
INV28234,4406,Vang hồng,1,2013-07-08
INV28234,4406,Gà thả vườn,1,2013-07-08
INV28235,4406,Vang trắng Chablis,2,2013-03-06
INV28236,4406,Vang trắng Chablis,3,2013-02-12
INV28236,4406,Bò bít tết,1,2013-02-12
INV28237,4406,Vang đỏ Bordeaux,3,2013-12-04
INV28237,4406,Bò bít tết,1,2013-12-04
INV28238,4406,Vang đỏ Bordeaux,2,2013-02-21
INV28238,4406,Bò bít tết,1,2013-02-21
INV28240,4406,Vang hồng,2,2013-04-03
INV28240,4406,Thịt lợn Iberico,1,2013-04-03
INV28241,9672,Cá ngừ,1,2013-10-24
INV28242,9672,Mực ống,1,2013-02-10
INV28244,9672,Vang hồng,3,2013-12-02
INV28244,9672,Bò bít tết,1,2013-12-02
INV28248,4864,Vang hồng,3,2013-06-23
INV28248,4864,Bò bít tết,2,2013-06-23
INV28249,4864,Vang hồng,2,2013-07-10
INV28249,4864,Thịt lợn Iberico,1,2013-07-10
INV28250,4864,Champagne,3,2013-10-08
INV28250,4864,Thịt lợn Iberico,2,2013-10-08
INV28251,4864,Champagne,2,2013-12-01
INV28251,4864,Bò bít tết,1,2013-12-01
INV28251,4864,Mực ống,1,2013-12-01
INV28253,4864,Thịt lợn Iberico,2,2013-05-16
INV28254,4706,Cá ngừ,2,2013-01-25
INV28256,4706,Vang trắng Chablis,2,2013-05-16
INV28256,4706,Bò bít tết,1,2013-05-16
INV28257,4706,Vang trắng Chablis,3,2013-12-27
INV28258,4070,Bò bít tết,2,2013-07-02
INV28260,4070,Gà thả vườn,1,2013-03-31
INV28262,4070,Vang đỏ Bordeaux,1,2013-06-23
INV28262,4070,Bò bít tết,1,2013-06-23
INV28263,4070,Bò bít tết,1,2013-05-25
INV28266,4070,Vang trắng Chablis,1,2013-06-07
INV28266,4070,Bò bít tết,1,2013-06-07
INV28268,4070,Thịt lợn Iberico,1,2013-12-27
INV28269,4070,Bò bít tết,2,2013-02-24
INV28270,4070,Champagne,2,2013-02-23
INV28270,4070,Bò bít tết,2,2013-02-23
INV28271,4070,Bò bít tết,2,2013-07-07
INV28271,4070,Cá hồi Na Uy,1,2013-07-07
INV28272,4070,Champagne,1,2013-03-10
INV28273,4070,Bò bít tết,2,2013-11-29
INV28275,25,Vang đỏ Bordeaux,1,2013-09-02
INV28275,25,Bò bít tết,1,2013-09-02
INV28276,25,Vang đỏ Bordeaux,3,2013-06-23
INV28276,25,Bò bít tết,2,2013-06-23
INV28278,25,Champagne,1,2013-10-06
INV28278,25,Bò bít tết,2,2013-10-06
INV28280,25,Vang đỏ Bordeaux,3,2013-12-26
INV28280,25,Bò bít tết,1,2013-12-26
INV28280,25,Cá hồi Na Uy,1,2013-12-26
INV28283,25,Vang hồng,1,2013-11-13
INV28283,25,Thịt lợn Iberico,2,2013-11-13
INV28285,25,Vang hồng,3,2013-07-16
INV28285,25,Bò bít tết,1,2013-07-16
INV28288,25,Champagne,3,2013-02-05
INV28288,25,Bò bít tết,1,2013-02-05
INV28289,25,Vang hồng,3,2013-08-04
INV28289,25,Bò bít tết,1,2013-08-04
INV28290,25,Mực ống,1,2013-03-09
INV28291,25,Vang đỏ Bordeaux,2,2013-03-10
INV28291,25,Bò bít tết,1,2013-03-10
INV28292,25,Vang đỏ Bordeaux,1,2013-04-04
INV28294,3697,Vang hồng,1,2013-08-25
INV28294,3697,Bò bít tết,1,2013-08-25
INV28296,3697,Vang trắng Chablis,2,2013-12-24
INV28296,3697,Bò bít tết,1,2013-12-24
INV28297,3697,Vang hồng,2,2013-06-08
INV28297,3697,Bò bít tết,2,2013-06-08
INV28299,3697,Vang trắng Chablis,1,2013-03-25
INV28299,3697,Mực ống,1,2013-03-25
INV28300,3697,Vang trắng Chablis,2,2013-01-06
INV28300,3697,Bò bít tết,2,2013-01-06
INV28301,217,Gà thả vườn,1,2013-12-05
INV28302,217,Champagne,2,2013-10-13
INV28302,217,Bò bít tết,2,2013-10-13
INV28304,217,Champagne,3,2013-10-07
INV28304,217,Bò bít tết,1,2013-10-07
INV28305,217,Vang hồng,1,2013-10-17
INV28305,217,Bò bít tết,2,2013-10-17
INV28306,217,Vang trắng Chablis,1,2013-09-11
INV28306,217,Bò bít tết,1,2013-09-11
INV28307,217,Champagne,1,2013-09-13
INV28307,217,Gà thả vườn,1,2013-09-13
INV28308,217,Gà thả vườn,2,2013-01-24
INV28309,217,Vang hồng,3,2013-05-16
INV28309,217,Bò bít tết,1,2013-05-16
INV28309,217,Mực ống,1,2013-05-16
INV28310,217,Gà thả vườn,1,2013-06-22
INV28310,217,Cá ngừ,1,2013-06-22
INV28312,217,Champagne,2,2013-05-22
INV28312,217,Bò bít tết,2,2013-05-22
INV28313,217,Vang trắng Chablis,1,2013-04-02
INV28313,217,Bò bít tết,2,2013-04-02
INV28314,217,Vang hồng,2,2013-07-21
INV28314,217,Bò bít tết,1,2013-07-21
INV28315,217,Champagne,3,2013-09-19
INV28315,217,Bò bít tết,2,2013-09-19
INV28316,217,Vang hồng,2,2013-09-08
INV28316,217,Bò bít tết,2,2013-09-08
INV28317,217,Vang trắng Chablis,3,2013-03-13
INV28317,217,Bò bít tết,1,2013-03-13
INV28318,217,Mực ống,2,2013-03-08
INV28321,217,Vang trắng Chablis,1,2013-10-22
INV28321,217,Bò bít tết,2,2013-10-22
INV28323,4220,Vang hồng,3,2013-05-01
INV28323,4220,Bò bít tết,2,2013-05-01
INV28324,4220,Vang trắng Chablis,1,2013-07-07
INV28324,4220,Gà thả vườn,2,2013-07-07
INV28325,4220,Champagne,2,2013-01-18
INV28326,4220,Champagne,1,2013-01-23
INV28326,4220,Bò bít tết,2,2013-01-23
INV28327,4220,Vang trắng Chablis,3,2013-03-24
INV28327,4220,Bò bít tết,1,2013-03-24
INV28328,4220,Vang hồng,1,2013-03-30
INV28328,4220,Bò bít tết,2,2013-03-30
INV28329,5286,Champagne,3,2013-04-25
INV28329,5286,Bò bít tết,2,2013-04-25
INV28330,5286,Vang đỏ Bordeaux,2,2013-08-11
INV28330,5286,Bò bít tết,2,2013-08-11
INV28331,5286,Vang đỏ Bordeaux,3,2013-02-25
INV28332,5286,Vang trắng Chablis,2,2013-02-27
INV28333,5286,Vang hồng,1,2013-06-05
INV28334,5286,Champagne,1,2013-07-14
INV28334,5286,Bò bít tết,2,2013-07-14
INV28334,5286,Cá hồi Na Uy,2,2013-07-14
INV28336,5286,Vang trắng Chablis,1,2013-05-14
INV28336,5286,Bò bít tết,2,2013-05-14
INV28337,5286,Vang đỏ Bordeaux,1,2013-06-02
INV28337,5286,Bò bít tết,1,2013-06-02
INV28338,9559,Vang hồng,3,2013-09-09
INV28338,9559,Bò bít tết,2,2013-09-09
INV28339,9559,Vang trắng Chablis,3,2013-05-10
INV28339,9559,Bò bít tết,2,2013-05-10
INV28340,9559,Vang hồng,1,2013-07-16
INV28340,9559,Bò bít tết,2,2013-07-16
INV28341,9559,Champagne,1,2013-05-14
INV28341,9559,Bò bít tết,1,2013-05-14
INV28342,9559,Vang đỏ Bordeaux,2,2013-01-12
INV28342,9559,Bò bít tết,2,2013-01-12
INV28343,9559,Vang hồng,1,2013-02-02
INV28344,9559,Vang trắng Chablis,3,2013-09-03
INV28344,9559,Bò bít tết,1,2013-09-03
INV28345,9559,Vang đỏ Bordeaux,1,2013-02-15
INV28346,9559,Vang trắng Chablis,2,2013-08-31
INV28346,9559,Bò bít tết,2,2013-08-31
INV28346,9559,Cá ngừ,2,2013-08-31
INV28347,9559,Champagne,3,2013-01-18
INV28347,9559,Bò bít tết,1,2013-01-18
INV28348,9559,Champagne,3,2013-04-22
INV28349,9559,Champagne,1,2013-04-01
INV28349,9559,Bò bít tết,1,2013-04-01
INV28349,9559,Cá ngừ,2,2013-04-01
INV28350,9559,Vang đỏ Bordeaux,1,2013-09-14
INV28350,9559,Bò bít tết,2,2013-09-14
INV28350,9559,Cá hồi Na Uy,2,2013-09-14
INV28351,9559,Vang trắng Chablis,1,2013-12-17
INV28351,9559,Bò bít tết,1,2013-12-17
INV28352,9559,Vang đỏ Bordeaux,2,2013-02-17
INV28352,9559,Bò bít tết,1,2013-02-17
INV28353,9559,Champagne,3,2013-03-06
INV28353,9559,Bò bít tết,1,2013-03-06
INV28354,9559,Champagne,3,2013-07-23
INV28354,9559,Bò bít tết,1,2013-07-23
INV28354,9559,Mực ống,2,2013-07-23
INV28355,9559,Vang trắng Chablis,3,2013-04-20
INV28355,9559,Bò bít tết,2,2013-04-20
INV28356,9559,Vang hồng,2,2013-01-15
INV28356,9559,Bò bít tết,2,2013-01-15
INV28357,9559,Vang trắng Chablis,1,2013-07-26
INV28357,9559,Bò bít tết,2,2013-07-26
INV28358,9559,Champagne,2,2013-02-19
INV28358,9559,Bò bít tết,1,2013-02-19
INV28359,9559,Vang đỏ Bordeaux,1,2013-04-09
INV28360,9559,Vang trắng Chablis,3,2013-10-19
INV28360,9559,Bò bít tết,1,2013-10-19
INV28361,9559,Vang đỏ Bordeaux,3,2013-03-05
INV28361,9559,Bò bít tết,2,2013-03-05
INV28362,9559,Vang đỏ Bordeaux,2,2013-10-29
INV28362,9559,Bò bít tết,2,2013-10-29
INV28363,2849,Vang trắng Chablis,2,2013-06-17
INV28363,2849,Bò bít tết,2,2013-06-17
INV28363,2849,Cá ngừ,1,2013-06-17
INV28364,2849,Champagne,2,2013-02-23
INV28364,2849,Bò bít tết,1,2013-02-23
INV28365,2849,Vang đỏ Bordeaux,1,2013-12-21
INV28365,2849,Bò bít tết,2,2013-12-21
INV28366,2849,Cá hồi Na Uy,1,2013-04-14
INV28369,2849,Cá ngừ,2,2013-02-14
INV28370,2849,Cá hồi Na Uy,1,2013-04-04
INV28371,2849,Gà thả vườn,1,2013-04-30
INV28372,2849,Vang đỏ Bordeaux,2,2013-03-21
INV28372,2849,Bò bít tết,2,2013-03-21
INV28372,2849,Cá hồi Na Uy,2,2013-03-21
INV28374,2849,Champagne,2,2013-11-20
INV28374,2849,Bò bít tết,1,2013-11-20
INV28374,2849,Cá hồi Na Uy,2,2013-11-20
INV28375,2849,Vang đỏ Bordeaux,1,2013-11-15
INV28375,2849,Bò bít tết,1,2013-11-15
INV28376,2849,Thịt lợn Iberico,2,2013-07-16
INV28377,2849,Champagne,1,2013-12-16
INV28377,2849,Bò bít tết,2,2013-12-16
INV28377,2849,Cá ngừ,1,2013-12-16
INV28378,2849,Thịt lợn Iberico,1,2013-03-15
INV28378,2849,Cá ngừ,1,2013-03-15
INV28379,2849,Thịt lợn Iberico,2,2013-06-15
INV28380,2849,Bò bít tết,2,2013-07-12
INV28381,2849,Cá hồi Na Uy,2,2013-10-30
INV28384,2849,Champagne,2,2013-08-12
INV28384,2849,Bò bít tết,2,2013-08-12
INV28384,2849,Cá hồi Na Uy,1,2013-08-12
INV28385,2849,Vang trắng Chablis,2,2013-05-01
INV28385,2849,Cá hồi Na Uy,2,2013-05-01
INV28386,2849,Thịt lợn Iberico,2,2013-07-05
INV28388,7787,Vang đỏ Bordeaux,2,2013-01-23
INV28388,7787,Bò bít tết,2,2013-01-23
INV28390,7787,Vang hồng,3,2013-01-30
INV28390,7787,Bò bít tết,2,2013-01-30
INV28391,7787,Champagne,3,2013-11-27
INV28392,7787,Vang hồng,2,2013-03-06
INV28392,7787,Bò bít tết,1,2013-03-06
INV28393,7787,Vang đỏ Bordeaux,2,2013-03-05
INV28393,7787,Bò bít tết,2,2013-03-05
INV28394,7787,Champagne,2,2013-05-17
INV28394,7787,Bò bít tết,2,2013-05-17
INV28395,7787,Vang hồng,2,2013-10-01
INV28396,7787,Vang trắng Chablis,2,2013-07-02
INV28396,7787,Bò bít tết,1,2013-07-02
INV28396,7787,Cá ngừ,1,2013-07-02
INV28397,7787,Vang đỏ Bordeaux,2,2013-05-15
INV28397,7787,Bò bít tết,2,2013-05-15
INV28399,7787,Champagne,1,2013-01-06
INV28399,7787,Bò bít tết,1,2013-01-06
INV28400,7787,Vang hồng,3,2013-04-15
INV28400,7787,Bò bít tết,2,2013-04-15
INV28401,7787,Vang đỏ Bordeaux,3,2013-05-08
INV28401,7787,Cá ngừ,1,2013-05-08
INV28402,7787,Vang trắng Chablis,3,2013-03-30
INV28402,7787,Bò bít tết,2,2013-03-30
INV28403,7787,Champagne,2,2013-12-02
INV28403,7787,Bò bít tết,1,2013-12-02
INV28404,7787,Vang trắng Chablis,1,2013-10-31
INV28404,7787,Bò bít tết,2,2013-10-31
INV28405,7787,Vang trắng Chablis,3,2013-08-12
INV28405,7787,Bò bít tết,1,2013-08-12
INV28406,7787,Thịt lợn Iberico,1,2013-05-26
INV28407,3102,Thịt lợn Iberico,2,2013-08-11
INV28407,3102,Mực ống,1,2013-08-11
INV28408,3102,Vang đỏ Bordeaux,3,2013-06-27
INV28409,3102,Bò bít tết,1,2013-09-05
INV28410,3102,Thịt lợn Iberico,2,2013-02-18
INV28411,5868,Bò bít tết,2,2013-02-09
INV28412,5868,Mực ống,1,2013-09-13
INV28413,5868,Vang trắng Chablis,1,2013-06-14
INV28413,5868,Bò bít tết,2,2013-06-14
INV28413,5868,Cá ngừ,1,2013-06-14
INV28414,5868,Champagne,2,2013-09-27
INV28414,5868,Bò bít tết,2,2013-09-27
INV28416,8370,Thịt lợn Iberico,2,2014-01-01
INV28416,8370,Cá ngừ,1,2014-01-01
INV28419,8370,Vang hồng,2,2013-09-26
INV28419,8370,Bò bít tết,1,2013-09-26
INV28420,8370,Champagne,3,2013-05-14
INV28420,8370,Bò bít tết,2,2013-05-14
INV28422,8370,Vang đỏ Bordeaux,2,2013-03-29
INV28422,8370,Bò bít tết,2,2013-03-29
INV28425,8370,Thịt lợn Iberico,2,2013-05-04
INV28426,8370,Vang trắng Chablis,1,2013-05-24
INV28426,8370,Bò bít tết,1,2013-05-24
INV28428,8370,Vang đỏ Bordeaux,1,2013-11-07
INV28428,8370,Bò bít tết,1,2013-11-07
INV28428,8370,Cá hồi Na Uy,2,2013-11-07
INV28429,8370,Champagne,1,2013-02-07
INV28429,8370,Bò bít tết,2,2013-02-07
INV28431,9988,Bò bít tết,1,2013-01-24
INV28432,9988,Vang hồng,3,2013-04-16
INV28433,9988,Vang trắng Chablis,3,2013-03-12
INV28433,9988,Bò bít tết,1,2013-03-12
INV28434,9988,Vang hồng,3,2013-05-16
INV28435,9988,Cá ngừ,2,2013-07-07
INV28436,9988,Vang đỏ Bordeaux,1,2013-11-08
INV28436,9988,Bò bít tết,2,2013-11-08
INV28436,9988,Cá hồi Na Uy,1,2013-11-08
INV28437,9988,Vang đỏ Bordeaux,2,2013-08-28
INV28437,9988,Bò bít tết,2,2013-08-28
INV28437,9988,Mực ống,1,2013-08-28
INV28438,9988,Vang hồng,1,2013-09-20
INV28438,9988,Bò bít tết,1,2013-09-20
INV28439,9988,Vang trắng Chablis,2,2013-04-13
INV28439,9988,Bò bít tết,1,2013-04-13
INV28440,9988,Vang hồng,3,2013-08-12
INV28440,9988,Bò bít tết,1,2013-08-12
INV28440,9988,Cá hồi Na Uy,1,2013-08-12
INV28441,9988,Vang hồng,2,2013-03-05
INV28441,9988,Bò bít tết,2,2013-03-05
INV28442,9988,Vang đỏ Bordeaux,3,2013-09-07
INV28442,9988,Bò bít tết,2,2013-09-07
INV28444,9988,Vang đỏ Bordeaux,3,2013-09-23
INV28444,9988,Bò bít tết,2,2013-09-23
INV28445,9988,Vang đỏ Bordeaux,2,2013-01-18
INV28445,9988,Cá ngừ,1,2013-01-18
INV28446,9988,Champagne,1,2013-06-20
INV28446,9988,Bò bít tết,1,2013-06-20
INV28448,9988,Gà thả vườn,2,2013-06-05
INV28449,9988,Champagne,3,2013-10-17
INV28449,9988,Bò bít tết,2,2013-10-17
INV28450,9988,Vang hồng,1,2013-04-27
INV28450,9988,Thịt lợn Iberico,2,2013-04-27
INV28451,9988,Champagne,3,2013-03-12
